VideoID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
Kys4CbieqpU,WE DIDN'T EXPECT THIS! Foreigner 1st Time at Boracay Philippines,4,-1.7682991,1.7618728,4580,189,32,Adam and Jane's Lifestyle,8.708841214710928e-05
3xy9jS1KwvY,Summer Capital Why is the Philippines So cold Philippines is so cold,4,-0.6455191,2.6549802,188856,6116,1404,류또 Beleta,0.0020901218915306227
RqwT81VWcfs,Vice News HBO,4,-1.6254084,1.5603071,689542,4974,1138,VICE News,0.0013934145943537484
34VMEMaI3vw,Is the Philippines...?,4,-0.8381436,2.570014,4589,254,29,Dave Roams,0.0013934145943537484
3_ms_C3ElA0,Philippines Part 1 PALAWAN,4,-0.6713397,1.8934125,1731871,38107,3206,Pietro Boselli,0.0020901218915306227
rGBo_Xr5JT8,Shimizu Philippines,4,-1.8289654,2.9458618,836,18,1,TOP 100 Travel,0.0020901218915306227
9t7JItsq3as,REACT Philippines,4,-0.92007536,1.8835849,53129,1482,43,Lifey,0.0006967072971768742
oHznBlRBcPo,utive optic,4,-2.8145545,1.0992731,14073,1204,116,itsKEVO,0.0002985888416472318
XOwJsnCILhw,Adobo w Pork Butt,4,-1.8536359,1.9204792,2263,57,16,Nic & Rei,0.00013484657364713694
I3jdiRTbiRI,3 Key Reasons Why Filipinas Prefer Older Foreigners Wit aption,4,-0.36819795,2.013818,157643,3354,411,Aurora's Vlog,0.0013934145943537484
vWMLmmhyBFQ,Manila Cost of Living,4,-0.9687325,2.7160418,28259,1383,141,The Commodity,8.038930352040857e-05
XIMQ5o2to_s,Bella Poarch?! Japanese Reaction,4,-0.596379,2.7543833,79017,4983,350,Yoshi the Japanese Guy,0.0002458966931212497
GYEAvNO1afo,Ang Bagong MAYNILA!,4,-0.17779587,4.0321927,686762,18648,3114,Travel with Luke Damant,0.0003483536485884371
JM14c0yL29I,Special Guest in the Philippines ?!,4,-0.35120687,3.715741,2836136,57061,1197,THE K-POP,0.0008360487566122491
hp6WBMNS9p8,Snacks Haul,4,-1.8222519,2.0390077,178,5,6,Sam Fujin,0.0020901218915306227
Py_ZJ5q-MFo,wp,4,-1.4931082,0.8029539,14143,280,26,Washington Post,0.0013934145943537484
vJs4hZVbcEs,ohn Wedd,4,-1.8364515,1.1380035,322333,0,848,Mia Sandoval,0.0001492944208236159
ZEVLabGmE9w,Zark's Burgers,4,-1.3159716,2.2355256,630389,9414,803,Randy Santel,0.0006967072971768742
-fWzHd63UCA,VS,4,-1.2801331,1.2315885,474195,11212,1279,The Commodity,8.038930352040857e-05
PiHKh6UGumg,Swimming in the Pinatubo Crater lake,4,-1.6501231,1.6305596,10600,106,30,Tarsier TV,0.0010450609457653113
y6yrAADHdog,BAGANGA Philippines,4,-0.6353083,2.837864,33134,1073,97,Travelling Sticks,0.0010450609457653113
U998QOM02GY,Is It More Fun In The Philippines?,4,-0.4136552,3.9206843,19886,832,46,TPL Bianca,0.00013484657364713694
LmBtqFkvIn0,hiho,4,-1.7082764,0.27016246,5287859,73903,0,HiHo Kids,0.0013934145943537484
T7O2EwCKjrE,a day in my life the Philippines,4,-0.78009456,2.003211,3432,112,26,Katie Tracy,0.0020901218915306227
lylnNLNNcbA,singer and ...rapper?,4,-1.9259849,2.3610547,954183,27057,919,Katriinka,0.0003483536485884371
tgzwr7hOgK4,Happy Easter,4,-1.4242635,2.1288195,30,7,8,Locke Family TV,0.0020901218915306227
ZWGDjgZ76q8,Nanalo ako sa palaro nakakatuwa naman May nakausap from Google support na Agent anong sabi? Na freeze yata ang revenue ko Hindi nag a-update,4,-1.6371526,1.2798843,779,28,57,Acat family Vlog,0.0013934145943537484
bH_TiXuz5ng,w Make it stop... Moan,4,-0.33578014,1.5718973,65281,2371,182,Japapino World ジャパピーノ,0.00026126523644132783
Fr9KGPq93Fw,Island Pacific Seafood Market OK4KIDSTV,4,-1.2475436,2.6526024,933,37,0,OK4 Kids TV,0.0020901218915306227
bfn9tndD9iM,15PHP???,4,-1.1991724,1.3677758,6884,446,42,Pinoy Planet,4.644715314512495e-05
XMPOW5DS71Q,Beef Tongue w Creamy Butter Garlic Sauce,4,-2.0207877,1.7018517,13802,102,11,Nic & Rei,0.00013484657364713694
o56PwyvyeaQ,TikTok risy.juls,4,-0.9840481,1.4076977,2745,64,7,Artsy Juls,0.0020901218915306227
TVO3aqHMPYk,Korean Guys Travel in CEBU,4,-1.2679017,1.677435,113973,5234,336,KIM n LEE,0.0001441463373469395
Fl-SivJGwiU,First time trying Filipino food vlog,4,-1.6942132,2.8706577,151772,5998,403,KIM n LEE,0.0001441463373469395
Q5xvaryTpXM,Philippines... you are incredible!,4,-0.4581879,3.3184476,868212,25212,1243,Katriinka,0.0003483536485884371
5eoPZMtIUBw,2 12 ... !?,4,-1.6256877,0.8787041,1922799,29113,1095,니후Nihoo,0.0013934145943537484
NBndpEzd9CI,Filipino Foods You Have Got to Try!,4,-1.0989779,3.3129013,2340,120,20,USA to Philippines Life,0.0013934145943537484
72FTaFoM3Dk,Ron-Ron Heart DeChavez,4,-1.2863466,2.2585855,6986,34,23,Human Rights Watch,0.0020901218915306227
2g63ty8ySoM,"Sunday Worship Service April 4, 2021 welcome To Our Online GUESTS We are glad you're here!!!",4,0.17107126,2.769397,16,0,0,Dennis Asuncion,0.0010450609457653113
VUg23n16wuU,VS,4,-1.2801331,1.2315885,263153,6567,296,RELL 🕺🏽,0.0005225304728826557
JRzVGCUDuC0,"BBQ & serving hundreds of satisfitemers daily You, Con Foodie MomnDH Foodie Momma PH",4,-0.63236344,1.5982296,8763,193,33,FoodieMommaPH,0.00041802437830612457
BTkkdlCE-7c,Vegetable Lumpia w Ground Pork & Shrimp,4,-2.3214953,2.0136347,55136,397,29,Nic & Rei,0.00013484657364713694
8baHlJrFQ4w,It's more fun in The Philippines,4,-0.8652316,3.0731442,17835,1212,91,The Commodity,8.038930352040857e-05
y-cb3qVBDb8,helpful tips,4,-1.2016053,2.583943,39933,0,258,Mia Sandoval,0.0001492944208236159
7i9At3fld3Q,"Explore Malcapuya Island Coron, Palawan",4,-2.3240728,1.7883316,334,21,6,Cheche,0.0020901218915306227
3x5rJk4R4gE,Philippines,4,-1.9214334,2.782858,401780,0,125,Captain Airplane,0.0013934145943537484
s2OEykrNIhw,Top things to do in CEBU,4,-0.40024585,1.9251124,8458,70,10,Selfie Travellers,0.0013934145943537484
mpDjtthov0E,Japanese Reaction,4,-1.5439539,1.7533033,38903,2979,513,Yoshi the Japanese Guy,0.0002458966931212497
5PT1wLx87UE,Unboxing Filipino Food,4,-1.3072473,2.9679356,593,43,83,Ana Vlogs UK,0.0013934145943537484
v2vBaW9CmRw,Hubby tried Filipino Junkfoods for the first time,4,-1.0577526,2.4861102,542,43,111,EL Akira,0.0020901218915306227
_eGxfDkte9Y,ISIS,4,-1.483124,1.2487738,0,23538,2159,itsKEVO,0.0002985888416472318
ghVDPDJQOo4,Land of the Best Singers in the World The Philippines Female Category,4,-1.8830186,2.4564464,1073233,25232,2772,D&J REACT,0.0010450609457653113
oDw3zpHDS3w,FoodieV,4,-1.5143276,2.6052847,106787,2241,119,FoodieMommaPH,0.00041802437830612457
1yG9Kki_BNg,MANILA First Impressions,4,-0.6570534,0.80489326,15705,603,253,Mike Still,0.0013934145943537484
PDh5AU4ciFk,Nervous laugh,4,-0.50947934,0.9117421,2985,94,18,On Tour With Dridgers #OTWD,0.0013934145943537484
OB_ee9rPkGA,new Day,4,-2.436122,2.130678,2458,48,5,KING 5 Seattle,0.0020901218915306227
J4dz7tiXNEc,More countries need to do the same,4,-0.5049828,2.64105,58837,2677,93,Jez Prada,0.0013934145943537484
P_BHc5TDk1Q,Oh My God.. This will be my new Pajamas,4,-0.39048973,0.86101747,1711598,19294,388,Japapino World ジャパピーノ,0.00026126523644132783
qfbf05K7iZo,challenge?,4,-1.2231741,2.7621753,82316,3456,236,VI3ION,0.00019905922776482118
IkSQHSccOrw,Age Gap 40 years,4,-0.811119,2.9818616,424647,5729,1142,Keyframe5,0.0020901218915306227
ED9vNES6L9o,SEXY Filipino Actresses,4,-1.0620394,3.374201,22577,799,115,Japapino World ジャパピーノ,0.00026126523644132783
YtZKFFtX-G0,Best Place PHILIPPINES,4,-0.47501796,1.2713892,85,0,0,Vacationsgram,0.0013934145943537484
ricDgJt5sCQ,?,4,-1.5899372,1.7090701,32976,1080,32,세부부부 CebuCouple,0.0006967072971768742
nM8VDXb7Qog,I came here for Korean foods lang.. The stupidest Korean tourist in the Philippines,4,-0.7035855,1.6920013,40156,1735,0,Mr BulBul,0.0008360487566122491
DFX3IvmoO18,Sarah G wins Best Asian Artist at K-pop awards,4,-2.0188498,1.547595,17325,347,170,Ay Kaptyur,0.0020901218915306227
ZXJ1Ebsux4g,14 Reasons the Philippines Is Different from the Rest of the World,4,-0.9078553,2.3600786,134294,5403,418,Twins SF,0.0010450609457653113
vpGYmk0kg1E,Corned Beef Filipino Style,4,-1.466664,2.8932743,103954,1063,26,Nic & Rei,0.00013484657364713694
LNtFTq32huA,Filipino Cruisine French Reacts!,4,-0.8972803,3.787611,15513,0,124,Angeline Thomas,0.0020901218915306227
N7x3UtdMxE4,Miss Universe 2018 OMG!! WOW!! Catriona Gray,4,-0.53424555,1.9767245,5806407,110138,2728,Asians Down Under,0.0013934145943537484
H9yhYBQYqh8,Philippines Travel Review 100% HONEST Passport Stolen?? Pickpocket??,4,-0.37020364,2.9677858,22310,1442,147,KIM n LEE,0.0001441463373469395
1HEOo6a91yY,CEBU,4,-1.6646475,1.5023874,94818,3708,500,Paddy Doyle,0.0006967072971768742
ix3pRU76vIc,Petite Casoy Cashew Macaroons,4,-2.3826883,1.8211867,6451,138,11,Nic & Rei,0.00013484657364713694
3GfHcEvWfIo,rate yourself 1 to 10,4,-0.76893914,2.4945476,62349,1307,226,Living abroad,0.0010450609457653113
9BH-FsQS_Y8,Working in Malaysia AS A LOCAL AS AN EXPAT,4,-0.61996233,0.6175565,4614,98,29,It's Mark & Kim,0.0020901218915306227
MRQ7_4CsCBk,Voltes V Legacy Reaction I'm Japanese,4,-0.9340167,1.2988316,56644,1471,94,Japanese Shu channel,0.0020901218915306227
Wb74SmzO0Hg,When your trying to be nice When people solicit you,4,-0.22222272,2.0056665,2584,21,0,The McEastlands In the Philippines,0.0020901218915306227
bDhhBLga2I0,Lumpia Shanghai,4,-2.134503,2.5887682,47458,991,60,Nic & Rei,0.00013484657364713694
CksMrhlgIc0,Philippines Best of Bohol,4,-2.4046614,2.5186822,549,0,6,Mantas Gričėnas,0.0010450609457653113
BD2RRl7wPMw,VS,4,-1.2801331,1.2315885,198186,2144,178,Discovery Amuse,0.0013934145943537484
tovnfQwtros,GILAS PILIPINAS Philippines vs. China FIBA,4,-1.3643243,1.9106987,282844,9514,957,Jenn and Leon,0.0010450609457653113
cHc0025eF_4,Level Up 137,4,-0.9235571,2.131885,370288,4890,553,laoshu505000,0.0010450609457653113
jAi_grkVCFY,Japanese Reaction Wow!,4,-0.6499874,2.7213414,289680,7151,780,RYU JAPAN,0.0005225304728826557
xkNjdS5myEk,Pinoy! CALAMANSI,4,-0.23979466,3.357475,3977,315,61,Pinoy Planet,4.644715314512495e-05
hXSxTOWc_Lk,Filipinos Who Made Pinoys Proud 4,4,-0.86978066,3.6197708,54133,3460,307,D&J REACT,0.0010450609457653113
dyzpn_ggo3g,"Must Try Pork SISIG, BIBINGKA & Many More AMAZING Street Food Tour Around DAU, PAMPANGA",4,-0.97778296,0.9938468,258138,1321,123,PH Dot Net,0.0013934145943537484
YK8hGMfNgzE,EXPECTATION vs REALITY Of having a foreigner boyfriend or husband,4,-0.14224076,0.70646954,262,0,45,Ronette Jenkins,0.0020901218915306227
6VBPJGD2d7w,Australian Asians Eats Duck Embryo Balut Challenge,4,-1.3967386,3.241662,61570,1143,431,Asians Down Under,0.0013934145943537484
GNlbItng_RE,Kutsinta Sticky Cake w Grated Coconut,4,-2.7031121,0.86935234,42376,357,37,Nic & Rei,0.00013484657364713694
xW4FXlf7JlQ,This is Philippines Province Life culture shock!,4,-0.36179158,2.8561544,17882,795,112,Cav and Nicole,0.0013934145943537484
Y2VvAiXtP_Y,Monggo Mung Bean Stew w Chicharon,4,-2.2909079,1.7924304,12615,159,19,Nic & Rei,0.00013484657364713694
l3050mDF35E,Philippines Most Insane Mall BCC Manila,4,-1.2469907,2.9979787,8236,622,116,PhillyinthePhilippines,0.0013934145943537484
2shoun41cW0,Champorado w Nutella,4,-2.4616935,1.8262612,6867,122,4,Nic & Rei,0.00013484657364713694
7OnrK3EmFa4,"3, 2, 1... Jollibee Story Time!",4,-0.88964033,2.655812,38889,1696,286,Japapino World ジャパピーノ,0.00026126523644132783
ZPZD8BZjXX4,Pancit Canton Filipino Wheat Noodles,4,-1.2898926,2.808831,6441,107,7,Nic & Rei,0.00013484657364713694
FHWph0x6D2o,!? Are they all Filipino!?,4,-0.3999553,3.5974176,23539,885,94,Japapino World ジャパピーノ,0.00026126523644132783
k4cn8eVRCDo,13 SUBS WOW...,4,-0.7725802,1.4203955,41053,1371,139,훈타민 Hoontamin,0.0013934145943537484
poCFGyWuPAI,Why o Why,4,-0.6662563,2.3289971,6489,459,75,Chai Travel,0.0005225304728826557
E-GA_47pT-k,Casa Filipina Bakeshop & Restaurant,4,-1.4368227,3.2074027,2624204,51368,8043,Big Guy Appetite,0.0005225304728826557
OSBd03yJyhQ,A day in my life as a Japanese highschool student,4,0.21765263,1.4043894,425061,22219,1385,Kenzo Martini,0.0010450609457653113
OA5QfHZOIMA,we taste everything on the menu,4,-0.44295555,2.0776203,14145,725,145,Jenn and Leon,0.0010450609457653113
WMR0eH5kM6I,Easy Sinigang na Baboy,4,-1.6782221,3.2243807,123416,824,0,My Filipino Recipes,0.0020901218915306227
_I8wNd_0Cng,Joann Lomeda,4,-2.0167494,1.9738492,419,3,3,ABC10,0.0020901218915306227
TOj-pssurng,Tokay Inside The House!,4,-1.0361415,3.6765323,223,10,3,Milky Coffee,0.0006967072971768742
f5fD_oFGdzU,WOW! -,4,-0.5657338,2.7030773,191433,15391,1520,Мэри Джейн Филиппинка,0.0010450609457653113
c4kMjhSt73k,How We Met Our Journey From LDR to Married,4,-1.0590588,2.8494773,25840,1018,495,The Bailey Squad,0.0006967072971768742
5OsH70IAD1A,LDR,4,-1.9612751,1.1864424,73647,0,240,Mia Sandoval,0.0001492944208236159
sf4wICUY4xU,Philippines Day 1 Manila! Trying Beef Nilaga!,4,-0.7394243,3.4153094,41017,2586,1070,Flying Kell,0.0003215572140816343
2sZh5FtJRb8,Philippines Snacks How's them like?,4,-0.3068558,3.3057253,11977,640,146,KIM n LEE,0.0001441463373469395
fI6f3sGZmz0,SPEAKING TAGALOG CHALLENGE Filipino VS Portuguese,4,0.07695177,1.5951592,316748,7606,386,SALT PAPI,0.0020901218915306227
E6iIgJEMXec,Jollibee,4,-2.8278973,0.74232054,364279,5500,960,hyuneeEats,0.0013934145943537484
YNjvhHBsX9M,Best Mangoes In The World?,4,-0.64590514,3.6115856,26700,1328,107,TPL Bianca,0.00013484657364713694
pAyhlW6r84M,Why I Love Ireland,4,-1.0744648,2.5930402,129558,3460,664,Jennifer Estella,0.0013934145943537484
Ib2Y0kt_6Ok,"Frozen, Dried and Fresh Durians",4,-1.5010531,2.1796668,609,44,20,Alex Fokanoff,0.0013934145943537484
AQtTuTZyNiA,Most Common Tagalog Verbs,4,-2.0899975,2.379799,778,31,0,Learn Filipino with Papa Jedder,0.0013934145943537484
qIbwMzcY-Fs,Vocal Coach Hakuna Matata,4,-2.1041787,1.3277339,468173,9112,352,Katriinka,0.0003483536485884371
bAn0qP3BHcI,V.025 E.04,4,-0.9744974,0.8815671,601,16,4,Мемоарите на една мечта,0.0006967072971768742
jxZgccTWzcg,Dear Suzu... Love Letters From,4,-0.6878043,1.6494102,31279,1489,174,Japapino World ジャパピーノ,0.00026126523644132783
fwBAEa4VFUc,100,4,-2.0164452,2.1883373,64498,3305,661,D&J TV,0.0005971776832944636
sJtqUEZe5b0,VLOGMAS DAY19 2015 2020 2023,4,-1.1555293,0.85588974,15275,1426,32,8 Miles from Home,0.00046447153145124943
QBJxmfAfphE,mommy masakit ang tiyan ko Wawa naman ang Damla ko Punta kami sa Akbk para magbakasyon,4,-1.4890043,2.4012616,385,24,41,Acat family Vlog,0.0013934145943537484
c0_yjwProzU,Korean Guys Travel in CEBU with Hopping Tour 2,4,-1.335764,2.635779,26227,1703,110,KIM n LEE,0.0001441463373469395
Uz80mFnPR1w,?,4,-1.5899372,1.7090701,1032055,20825,763,THE K-POP,0.0008360487566122491
-WaDvcu7mcw,and we eat it,4,-0.7157217,2.1971462,123482,4555,156,Travel Escapes,0.0005225304728826557
AJF7cjAgZ9M,Mga Lutong Bahay pampawala ng homesick kasi madaming memories ang mga pagkain ko,4,-0.58234745,2.8494704,32,56,6,Maggy Baas,0.0020901218915306227
H_w4DjRC5N8,Filipino Dinuguan with my foreign friends,4,-1.0159196,2.034671,2721937,33508,2578,Chuckie's Kitchen,0.0008360487566122491
jUL1cRzKQlE,Chillin on Cloud 9,4,-1.7362634,-0.3806808,1024,28,5,Travel with Simon,0.0013934145943537484
DTcQGJh0vSQ,Exploring ENORMOUS Filipino Church Castle,4,-0.86006725,2.808262,27160,1101,193,Eileen Aldis,0.0008360487566122491
IsgC81D2O8w,iBoto! for COUNCILOR,4,-0.6750932,1.4686962,521117,10885,1518,Dale Philip,0.00046447153145124943
FBWBu3LOz4k,Fresh Lumpia Sauce Sweet Brown Sauce,4,-2.4342525,1.6800101,269011,1095,19,Nic & Rei,0.00013484657364713694
c12zRnFUTdo,Filipino Food,4,-1.8315823,2.0230033,4117080,71624,7183,Strictly Dumpling,0.0008360487566122491
Wr1PRU25AE0,Official Trailer Happentance,4,-1.6663584,1.1927385,87177,1633,135,GagaOOLala - Find YourStory,0.0008360487566122491
OwtlyzaZvnI,Magustuhan kaya ng mga in-laws ang FILIPINO food?,4,-0.6461074,3.884366,152496,3797,455,Gie in Holland,0.0020901218915306227
i8qS2r4Mws0,Crazy!! Filipino Snacks!,4,-0.46405324,4.3953366,234377,10941,944,KIM n LEE,0.0001441463373469395
joeAUU_Gwko,Jollibee,4,-2.8278973,0.74232054,35993,1582,168,Justin & Alina,0.00017417682429421856
7pD0XOWc5nU,Flora,4,-2.59525,1.2147903,44850,0,177,Mia Sandoval,0.0001492944208236159
S3N0vl_wBD0,2,4,-1.4559455,1.6890129,38763,2429,245,Pinoy Planet,4.644715314512495e-05
pgyfXG8mmtw,WALESKA & EFRA REACT TO A TEAM PH HH9 Champions 2014,4,-0.9941065,1.244349,76391,3051,228,Waleska Herrera,2.7501603835929242e-05
2CLpCOnn-tk,I'm Sorry...,4,-0.77327615,1.0147852,115258,5362,720,Fog TV 포그티비,0.0013934145943537484
XMfnDnulMLo,Pancit Palabok Rice Noodles w Shrimp Sauce,4,-1.860426,1.9917809,41090,269,17,Nic & Rei,0.00013484657364713694
NszjlDWCpc0,Signal 5 Typhoon!,4,-0.74976724,2.1913435,102,8,7,IsafreyrVentures,0.0020901218915306227
Px1ZJASd-8U,LITE FERRIES LITE FERRIES www.liteferries.com,4,-0.98269147,1.1190147,46966,1279,140,Travelwithchris,0.0010450609457653113
E0_OqkMMWaU,Manila MRT,4,-2.1194873,2.2292328,7228,338,89,Living abroad,0.0010450609457653113
kcUTnM5Flpg,divert living,4,-3.781901,1.4882557,17930,1024,294,Divert Living,0.00046447153145124943
n4fnyoOI1Aw,10 Best Countries to Retire,4,-0.9534129,2.6029751,90277,1827,136,FIRE Psy Chat,0.0020901218915306227
rr9vlpo96d8,EL Nido Is it worth the hype?,4,-0.09871527,2.8220026,404270,7447,684,Alina Mcleod,0.0006967072971768742
kBRmepdDuGk,!!! OMG! ..,4,-0.90148234,1.8036067,710638,13627,386,Japapino World ジャパピーノ,0.00026126523644132783
TSv5dcZ_NRQ,Jaya Who is she? Philippines queen of soul! Jaya Kasalanan Ko Ba?,4,-0.4971527,3.6465123,10643,527,209,drew Nation,0.0006967072971768742
ysLKE6PrK8k,Tortang Kapampangan w Ground Pork,4,-2.1600902,1.7806872,19820,173,12,Nic & Rei,0.00013484657364713694
TIdar1knDhA,1 2,4,-1.6836964,0.97065806,5477,394,38,Pinoy Planet,4.644715314512495e-05
z91GDl8-CgM,RuPaul's DRAG RACE,4,-0.5994496,1.6250366,460620,11578,949,RuPaul's Drag Race,0.0013934145943537484
F4A56Fm9eLY,Tuslob Buwa,4,-2.1692188,1.1869344,57599,2849,200,"선, 바이더웨이 / Seon, by the way",0.0008360487566122491
DyLgj2-1T9I,K-Pop Vocal Coach Reacts SILVER.SKIES MANILA GREY Silver Skies,4,-0.44462106,0.89337486,36452,1079,169,K-Pop Vocal Coach,0.0010450609457653113
IdUZHc7nqnE,Adidas Chicken Feet,4,-1.3359898,1.905975,4191,48,3,Nic & Rei,0.00013484657364713694
n3rW_AoutiI,Challenged My Korean Filipino Brother! No Noona! The International Siblings,4,-1.1659286,2.133202,157853,7228,0,Huller Dorothy,0.0020901218915306227
3tdQO7zvmcA,"Japanese Reaction SO CRAZY! BAGYO KA LANG, PINOY KAMI! 1,000,000 views!!! BAGYO memes",4,-0.72534317,2.021095,76655,4200,445,RYU JAPAN,0.0005225304728826557
61AVQo4qIYg,Yeng Constantino Ako Muna,4,-1.5343505,1.48747,1184,16,7,Luckas Kim,0.0010450609457653113
CKPXaDT-8ps,Zark's Burgers,4,-1.3159716,2.2355256,468829,9764,1002,Randy Santel,0.0006967072971768742
HSrvch0vdyo,Philippines Best Fun!,4,-0.8788205,3.2803628,112200,3453,259,TPL Bianca,0.00013484657364713694
dD3jQhawZ7g,? ?,4,-1.548834,1.7279549,26848,1141,47,세부부부 CebuCouple,0.0006967072971768742
uHlpkicokAA,WHITE Island Camiguin Philippines,4,-1.5119017,2.223385,7469,134,13,The Eftimies,0.0010450609457653113
wHGYz9tbcEw,Peach Mango Pie Jollibee,4,-1.81821,1.5713377,637946,22378,1997,emmymade,0.0005971776832944636
IkusGn6DhGo,SB19,4,-2.0752876,1.6463629,1722,126,21,Starone TV,0.0008360487566122491
V4bqpSGnnA0,Lupang Hinirang,4,-1.9972234,2.188601,120927,3572,537,Max Reaction,0.0010450609457653113
aYJ0w1ZQfYg,Lost,4,-3.570913,1.3474936,1413,63,20,Brock in the World,0.0013934145943537484
S8U0sCHork8,Women Expats Moving To The Philippines?,4,-1.0295159,3.5116389,95622,5430,1239,Paul in the Philippines Old Dog New Tricks,0.0010450609457653113
9nbuNLU2S-U,Dried Fish!!!,4,-0.60335404,3.7004576,1133,102,159,MariTheExplorer,0.0020901218915306227
0uJu9JkxNwI,Sisig w Pork Belly Chicken Liver,4,-1.744596,2.4978075,7106,99,22,Nic & Rei,0.00013484657364713694
f6UXRBaKPU0,Koreans Try Filipino Food,4,-1.7331324,1.6787201,177932,3890,366,훈타민 Hoontamin,0.0013934145943537484
kIbd4DORB-8,So emotional 8 days in the Philippines,4,-1.4663526,1.5913663,1690825,65890,4572,Jez Prada,0.0013934145943537484
1qvAJGZYr3E,Vocal Coach Lyca Gairanod,4,-2.1422782,1.1221912,152895,4905,204,Katriinka,0.0003483536485884371
kTrjYBGGol0,Sinigang w Beef Short Ribs,4,-1.9651769,2.1916325,36970,408,39,Nic & Rei,0.00013484657364713694
gTeTykurNzg,So talented... !?,4,-0.81701213,2.1928968,424605,20694,1806,Yoshi the Japanese Guy,0.0002458966931212497
tW9cnzMZXhk,Welcome to Iloilo,4,-0.56004137,1.4624308,10438,485,17,Bigg World Cinema,0.00026126523644132783
qNK6fd81u2I,Menudo w Pork Butt,4,-1.8209152,1.8219275,3929,82,3,Nic & Rei,0.00013484657364713694
N7Are3AU9oQ,BATANES Philippines,4,-0.44594756,2.7955375,38249,2378,186,The Commodity,8.038930352040857e-05
0G5jfRhHsqg,Philippines is poor,4,-1.3847163,2.495962,2897,99,18,Dave Roams,0.0013934145943537484
jw7ykAwVGH0,MANILA VS JAKARTA 2020 MANILA VS JAKARTA,4,-0.5536504,0.81598604,14383,492,119,MR Halal,0.0013934145943537484
T1_A2TNM4L4,Tocino Sweet Cured Pork,4,-1.9771485,1.4476982,14148,190,12,Nic & Rei,0.00013484657364713694
M9C3dF4FjpQ,Jollibee,4,-2.8278973,0.74232054,470,52,63,Pinoy Planet,4.644715314512495e-05
NBVO7zfPBgA,Foreigner TRIES Chicken Adobo,4,-0.48428902,0.54502624,33512,2088,426,Flying Kell,0.0003215572140816343
UNfq6ITddXI,The Best Street Foods!,4,-0.61545426,3.2902489,528167,10434,1108,Exploring With Cody,0.0020901218915306227
yvX6GqOU9OI,1419.,4,-2.0621252,1.6308082,20573,1027,103,Ken Abroad,0.00015482384381708316
BaxCa7M2I_s,RuPaul's DRAG RACE,4,-0.59944963,1.625036,140737,3437,177,RuPaul's Drag Race,0.0013934145943537484
RaQcueErQYg,Easter,4,-2.9734192,1.6428108,20448,1718,119,"선, 바이더웨이 / Seon, by the way",0.0008360487566122491
0UFz5YQk8o0,EUMEE CAPILE cover Listen Beyonce,4,-1.7320697,0.6362292,4858,201,19,lightKiraSS,0.0010450609457653113
Q-UMFEF4icE,Philippines,4,-1.9214334,2.782858,1569,51,35,Jay Cee Max,0.0006967072971768742
K4BnzGb1FGQ,Masarap SISIG FLY fly also like it,4,-0.9204356,1.7595229,15706,894,53,한인타운 호텔&풀빌라 리조트,0.0005225304728826557
cDaBzBo6JOU,"What I Ate in El Nido, Philippines",4,-1.7754039,2.6510687,13854,510,100,Eileen Aldis,0.0008360487566122491
OGdIZ6H3EZ0,VS,4,-1.2801331,1.2315885,74014,1875,108,VI3ION,0.00019905922776482118
6BZm8EvZXpQ,PH Barber shop,4,-1.9485898,2.2262537,206602,7993,774,"선, 바이더웨이 / Seon, by the way",0.0008360487566122491
KAXmWs4Hlis,Foreigner Life,4,-2.1154442,1.5546365,21457,963,134,TPL Bianca,0.00013484657364713694
jqrEYX5MMks,Philippines Fruit!! umm.. What???,4,-0.69908345,2.563328,200959,6545,718,KIM n LEE,0.0001441463373469395
zZqpG54vou8,Discover Connect Learn Share,4,-0.8050739,1.1801234,279,0,0,socialprotection.org,0.0020901218915306227
