Video ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
eU5SIUiPcfI,신년특집! 다라투어_마닐라,배틀트립 신상! 루프톱 라운지 바,다라투어,것?,KBS WORLD,,,,,,,,,,,,,
OE1FvFlLjRU,-,,,,,,,,,,,,,,,,,
7M6B3zqjc6s,iKON - LOVE SCENARIO & RETURN ALBUM,,,,,,,,,,,,,,,,,
64YQnt5_4j8,I WAITED FOR THIS ONE!,,,,,,,,,,,,,,,,,
vVa2h051lNE,-,,,,,,,,,,,,,,,,,
tNFG5RqMwJI,SARAH GERONIMO,IKOT IKOT,REACTION PT. 1,,,,,,,,,,,,,,,
8R-n7sdVt14,OPTICAL,,,,,,,,,,,,,,,,,
HB4poXpS4iw,MORISSETTE,,,,,,,,,,,,,,,,,
OJ97_12T3QE,@HottSamn,@HugKnuckles,,,,,,,,,,,,,,,,
Z6RywLmpj3w,Soup #5,,,,,,,,,,,,,,,,,
QGk4HlxEUiQ,Is that...?,,,,,,,,,,,,,,,,,
cGI0mOOrFfA,PEACE,,,,,,,,,,,,,,,,,
HF3jAxH1WIg,-,,,,,,,,,,,,,,,,,
k3pmiAYwBBs,JAYNATION!,REACTION,,,,,,,,,,,,,,,,
3wYuHAWwHMk,ALJAZEERA,,,,,,,,,,,,,,,,,
_GT_jJZhO-A,BALUT THROWDOWN CHALLENGE!!!,,,,,,,,,,,,,,,,,
USgI9idn0kU,ROBATO'S,REVIEW,,,,,,,,,,,,,,,,
w8iNeuU2oG0,-,,,,,,,,,,,,,,,,,
k5iAVnIZztk,CUTE KA?!,,,,,,,,,,,,,,,,,
yONXswsLjCY,IF MICHAEL JACKSON WERE FILIPINO,,,,,,,,,,,,,,,,,
A0AcK6cBO-8,JAMSU TECHNIQUE,,,,,,,,,,,,,,,,,
qwBC2HH5jWY,-,,,,,,,,,,,,,,,,,
M01Q74AuaEg,Super Tasty Chop Suey,,,,,,,,,,,,,,,,,
8KaKs_c9ji8,Banana Cue,,,,,,,,,,,,,,,,,
k9rwYsto_ms,INDONESIANS REACT TO,CHARICE SINGING ALL BY MYSELF,,,,,,,,,,,,,,,,
77uNrf-x5t8,-,,,,,,,,,,,,,,,,,
YWzVVexJxkY,Iraimi  Saki,,,,,,,,,,,,,,,,,
cXvsI51yuH8,@HOTTSAMN,@HUGKNUCKLES,,,,,,,,,,,,,,,,
ChjJi3WLk4g,That was beautiful !!!,,,,,,,,,,,,,,,,,
CSWCto8e2Ho,PINOY,FOOD,THE SEQUEL,REACTION,100 K SUBS!,,,,,,,,,,,,,
0IyAFtDa1ls,-,,,,,,,,,,,,,,,,,
Fmkdv1VjvrQ,Jollibee,,,,,,,,,,,,,,,,,
yb7ESpoA8cU,PHILIPPINES-CHINA SPAT,OVER SPRATLY ISLANDS,,,,,,,,,,,,,,,,
Zezi1GvzXZ4,NEED TO,SEE THIS!,,,,,,,,,,,,,,,,
lQWc-_bBWQc,SMITH,,,,,,,,,,,,,,,,,
BFzpPPalcRM,CHUU & GO WON LOONA,,,,,,,,,,,,,,,,,
u9q7V5E6uHA,I AM SHOOKETH!,LADY GAGA - THE CURE,[AUDIO] REACTION,,,,,,,,,,,,,,,
UDHIw4v-BEg,BEAUTIFUL!!,,,,,,,,,,,,,,,,,
jPrtg4ZZYww,MARIA LAROCO,POWER OF LOVE,,,,,,,,,,,,,,,,
fL56kvqw9K4,WHAT IS HE DOING??!,,,,,,,,,,,,,,,,,
gAeUAw5Uj04,10,SAVE,10,,,,,,,,,,,,,,,
pWpBG91a6Yo,FILIPINO SPAGHETTI,,,,,,,,,,,,,,,,,
0tx11G-3Avo,SMART,DRONES,,,,,,,,,,,,,,,,
NROTeJa0R18,24K MAGIC!,REACTION!,,,,,,,,,,,,,,,,
GVWOnTjipYU,REPRESENT!,,,,,,,,,,,,,,,,,
MkUn5pqta3M,BOY BAND VOICE,,,,,,,,,,,,,,,,,
SutUiu6d4Iw,What's,That?!,,,,,,,,,,,,,,,,
qbSXdGWTGBM,PHILIPPINES GOT,TALENT,#PGTMahalKita,,,,,,,,,,,,,,,
qI6DKdku47k,DIDN'T SEE THAT COMING!,REACTION,,,,,,,,,,,,,,,,
2fMz5rTbxSc,AILA,SANTOS,,,,,,,,,,,,,,,,
Dn2IQNvbbrs,DESPACITO,,,,,,,,,,,,,,,,,
sTRjxJ_9B4s,THEY NEED TO,FIX THIS,,,,,,,,,,,,,,,,
kMv7Ep3FcZk,SARATHON! PT. 3,SARAH G.,REGINE V.,R30!,REACTION,,,,,,,,,,,,,
LmPFFqJH6Qw,-,,,,,,,,,,,,,,,,,
Z5uC4dN6qS4,PHILIPPINES,REACTION,,,,,,,,,,,,,,,,
9dUxng6C7HI,SUCH A PROFESSIONAL SINGER!,,,,,,,,,,,,,,,,,
A-12WUm-wPE,PHILIPPINES OPENS,ARTIFICIAL SAND BEACH,,,,,,,,,,,,,,,,
mlH5KOA75pg,The BEST ?,,,,,,,,,,,,,,,,,
saQomrZdZ8w,GINEBRA CROWD WAVE!,,,,,,,,,,,,,,,,,
Wtv3kgAAw5Q,PHILIPPINES VLOG 15,EATING BALUT,,,,,,,,,,,,,,,,
Bg14LKTUfCg,MAJOR LAZER - SUA CARA,MUSIC VIDEO REACTION,,,,,,,,,,,,,,,,
hOl2ERhgGxY,-,,,,,,,,,,,,,,,,,
vCPCRDSnJQk,VACATION WITH AMERICAN GIRLS IN CORON,,,,,,,,,,,,,,,,,
U63sfKEMjlc,SARAP!,,,,,,,,,,,,,,,,,
QzajrwRMr0Y,I don't know what to say...,,,,,,,,,,,,,,,,,
iBcQxpyi1ms,THAT GROWL THOUGH!,,,,,,,,,,,,,,,,,
1UTvNeM21OU,FOLLOW ME EVERYWHERE,@IWANTMYLAUREN,,,,,,,,,,,,,,,,
I-SuzMJZSlA,-,,,,,,,,,,,,,,,,,
URA7DLRNmpA,PHILIPPINES VLOG 12,~ KATRINA & MORISSETTE ~,,,,,,,,,,,,,,,,
xGaFFipKHk4,ANO BA,YAN!,MINARTILYO,,,,,,,,,,,,,,,
7FYJ_ZmJy7A,-,,,,,,,,,,,,,,,,,
PMJCp5ldSys,I ALMOST CRIED,,,,,,,,,,,,,,,,,
T04sQN64TYQ,ARIJIT SINGH,ON FIRE !,,,,,,,,,,,,,,,,
5d0tbhNppBg,BANANA BED!?,,,,,,,,,,,,,,,,,
xGMki9dNQIA,@HOTT SAMN,@HUGKNUCKLES,,,,,,,,,,,,,,,,
kgG1oJiE5qs,HAVANA PARODY,PARTIES IN MANILA,,,,,,,,,,,,,,,,
HUXcB4GeJYM,boom,BOOM PILIPINAS!,,,,,,,,,,,,,,,,
7Y0qCUndU6U,DALLAS,,,,,,,,,,,,,,,,,
Uke_7qrqEEs,MORE SIMILAR,THAN YOU THINK!,,,,,,,,,,,,,,,,
-f2Q1V2NA_w,MISS UNIVERSE,CONFIDENTLY BEAUTIFUL,,,,,,,,,,,,,,,,
RtdwoPnCkvE,NIAGARA FALLS,UNBELIEVABLE!,MUST WATCH!,,,,,,,,,,,,,,,
hTYcLbujo8g,REDEMPTION!!,REACTION,,,,,,,,,,,,,,,,
yxtTlPJ9STo,WHO,IS SHE?,,THANK YOU CHLOE R,FOR THE SUGGESTION!,,,,,,,,,,,,,
WJEGLVoSwAk,sơ vợ gệ,,,,,,,,,,,,,,,,,
5BUKv9n3SrE,EAL ORGANIC CHICHAWORM,FLORES ENTERPRISES,,,,,,,,,,,,,,,,
ajd26wym_Qk,-,,,,,,,,,,,,,,,,,
4_9-clpBZAA,-,,,,,,,,,,,,,,,,,
AP4qTHti3NA,Junior New System,,,,,,,,,,,,,,,,,
7fFlTkr3oO4,KATRINA VELARDE,DON'T YOU WORRY,'BOUT A THING,REACTION,,,,,,,,,,,,,,
sdbzRnccNBs,What it's like to Work from Home,VLOG #9,NAKED!,,,,,,,,,,,,,,,
TBnBWF5qhSk,INDONESIANS REACT TO,PHILIPPINES MADRIGAL SINGERS - QUEEN OF THE NIGHT,,,,,,,,,,,,,,,,
hY9-_1fDu6c,TNT BOYS,DOREMI I CAN,,,,,,,,,,,,,,,,
1XVs8YSHS64,-,,,,,,,,,,,,,,,,,
RPpR6eDmC88,NO,PARKING,,,,,,,,,,,,,,,,
iCQ7Uc7OpMA,-,,,,,,,,,,,,,,,,,
BGujazrbsyw,REPUBLIKA NG,,,,,,,,,,,,,,,,,
Gin0c8COhSs,OPPA!!!,,,,,,,,,,,,,,,,,
TeeOsth2t-Q,4,,,,,,,,,,,,,,,,,
l8_mBkQAj0Y,COMES DOWN TO,PERSONAL PREFERENCE!,,,,,,,,,,,,,,,,
qpNNq6QFmuM,AFAM,VS,TAGALOG,,,,,,,,,,,,,,,
KrPTd2WTJlo,HAPPY BIRTHDAY!,,,,,,,,,,,,,,,,,
SWfO3TwpzjU,-,,,,,,,,,,,,,,,,,
wLyJPvoJWIU,SO BEAUTIFUL!!!....,,,,,,,,,,,,,,,,,
gGE8DnvlaEs,CHEAPER THAN COFFEE,,GETTING A HAIRCUT IN MANILA,,,,,,,,,,,,,,,
CjrzjJ76mys,-,,,,,,,,,,,,,,,,,
m231_-6LLCg,VIRAL MIC CHALLENGE,,,,,,,,,,,,,,,,,
wg5RVvcUPjE,FIESTA FOOD,PANCIT HABHAB,,,,,,,,,,,,,,,,
JaQ3U9a_O_8,"""Tabi tabi po!""",,,,,,,,,,,,,,,,,
EjD6iJPnAHs,PART 3,,,,,,,,,,,,,,,,,
J0MajMHaJ8I,-,,,,,,,,,,,,,,,,,
cuGPn1yNiA4,THIS IS,SUBIC BAY?,,FEELS LIKE AMERICA!,,,,,,,,,,,,,,
ngPSGmNw8bk,-,,,,,,,,,,,,,,,,,
elVOBgN_zjk,ALL-OUT,BIRTHDAY,WITH RITA,GMA QUEENDOM,AT ITS BEST!,,,,,,,,,,,,,
A1KpudH7JUE,REPRESENTING PILIPINAS!,,,,,,,,,,,,,,,,,
fiekPVXNrwo,ALJAZEERA,,,,,,,,,,,,,,,,,
nl_HBxDuAsU,Best Longganisa in the Philippines,,,,,,,,,,,,,,,,,
ln5WiKYqabw,JREAMER,,,,,,,,,,,,,,,,,
PG1jqH10PMQ,A MUST WHEN,IN BATANGAS,,,,,,,,,,,,,,,,
1-B5LQQ1o8c,TENSIONS RISING,BETWEEN,CHINA & PHILIPPINES,,,,,,,,,,,,,,,
UuZX-o7Z43c,WHAAAA?!,OMG!,OMG!,TNT VERSIONS,,,,,,,,,,,,,,
NPoZRm8e3dI,INDONESIANS REACT TO,HIUBANG SHOW,YENG AND ERIK PERFORM 'PAANO BA ANG MANGMAHAL' ON WISH 107.5 BUS,,,,,,,,,,,,,,,
t6sYBtDaYyA,Land for Sale,"Bohol, Philippines",,,,,,,,,,,,,,,,
lJK6Lyogc9I,The Death Scream,,,,,,,,,,,,,,,,,
Kk9_S9XKW-k,OverREACTing,PODCAST #1,"Samantha ""HottSamn"" Brooks",,,,,,,,,,,,,,,
k4hEEJep_cc,12-YEAR OLD ELHA,LITTLE BIG SHOTS,(CHANDELIER),,,,,,,,,,,,,,,
xlbmE0IqTdE,WHO,IS,IT?,,,,,,,,,,,,,,,
rerkPec_9eE,TACO LUMPLIA!,,,,,,,,,,,,,,,,,
Cl5L9va2pco,VOL 14,CHILLS!,M+ VIEWS,,,,,,,,,,,,,,,
lqjcBOHN7EI,WILD FILIPINO CROWDS!,,,,,,,,,,,,,,,,,
_cPaMPXT7as,-,,,,,,,,,,,,,,,,,
QHwa6mbOEkE,Jollibee,"""Date""",,,,,,,,,,,,,,,,
IxcaA1vnYCM,MY MOM'S REACTION TO MY SPEEDOS,,,,,,,,,,,,,,,,,
sRRYmf-C4fc,-,,,,,,,,,,,,,,,,,
WlPM99K-Os0,IT'S SO MUCH,CHEAPER HERE!,,MANILA,GROCERY SHOPPING,,,,,,,,,,,,,
vq1Cp893UwQ,-,,,,,,,,,,,,,,,,,
zp9wrbAZEKI,BATANES,WE DIDN'T EXPECT THIS!,,,,,,,,,,,,,,,,
lATWM5cZAzg,Wish™,107.5,,,,,,,,,,,,,,,,
F8s6yzC67Gw,KOREANS,REACT,,,,,,,,,,,,,,,,
RCgjNwke9oc,DEDICATED TO,KATHNIELS!!,,,,,,,,,,,,,,,,
UeqAoyaBx64,THE,LINE,,,,,,,,,,,,,,,,
UcNJdOkzMbk,KAHERA,JOLLIBEE COMMERCIAL,,,,,,,,,,,,,,,,
gLA_jR2Qgto,WHY ASIAN MARKETS ROCK!,,,,,,,,,,,,,,,,,
fmC54-UOh8w,5 REASONS TO,ACTUALLY GO TO THE PHILIPPINES,,,,,,,,,,,,,,,,
1DzsWfHYT-s,-,,,,,,,,,,,,,,,,,
N5z-vBbwqEw,CUTE!,REACTION,,,,,,,,,,,,,,,,
K-oKuebOakM,WHY FILIPINOS,,DON'T GET RICH ₱,,,,,,,,,,,,,,,
iyaNianTUrY,I WANT,TO FLY,,,,,,,,,,,,,,,,
rUGFDF-jl8Q,MARCELITO POMOY,PHILIPPINES' GOT TALENT - 2011,WINNER,,,,,,,,,,,,,,,
ClHHKkRwwW8,WHO'S MAKING,THE ANIMAL SOUNDS?,,,,,,,,,,,,,,,,
FZUy0NrBuIw,SHE'S A,BEAST,PT.,YOU WON'T BELIEVE,THE AMOUNT OF TALENT!,,,,,,,,,,,,,
yB-iDXPVR9k,FILIPINO OR INDONESIAN,,,,,,,,,,,,,,,,,
jQUxYiSOtAQ,Wish,107.5,,,,,,,,,,,,,,,,
ySFUPoEadX8,-,,,,,,,,,,,,,,,,,
WUT7aBdmKBk,PHILIPPINES GOT,TALENT,#PGTisLife,,,,,,,,,,,,,,,
los0jDQ1JgQ,BEAUTIFUL + TALENTED,INDONESIANS REACT TO,JESSICA REYNOSO – NO ONE MASH UP (WISH BUS),,,,,,,,,,,,,,,
mDDmbmhgwO4,Filipino,Food!,,,,,,,,,,,,,,,,
bsmE7PSRUy0,WHO SANG IT,BETTER?,,,,,,,,,,,,,,,,
3KRdRku5gvA,Wish 107.5,,,,,,,,,,,,,,,,,
7D4XwWBi3qw,Eden,,,,,,,,,,,,,,,,,
loOtFXi1g64,STRAY KIDS,Grrr &,Young Wings,,,,,,,,,,,,,,,
qR7ZVUp3lec,-,,,,,,,,,,,,,,,,,
DmYUC-Aq9nY,Silent Christmas,*I Cried*,,,,,,,,,,,,,,,,
P8v5iNe7LoA,PHILIPPINES FISHING,SOUTH CHINA SEA TENSIONS,,,,,,,,,,,,,,,,
Lx4vQQyLmxE,ALJAZEERA,,,,,,,,,,,,,,,,,
zp4ou1uooHI,CHAMPION!,REACTION,,,,,,,,,,,,,,,,
0phbbTQmit4,PHILIPPINES VLOG 03,- CORON ISLAND HOPPING -,,,,,,,,,,,,,,,,
k4w_63-AP0s,-,,,,,,,,,,,,,,,,,
pcsOh2bbI4g,"Without the Philippines,",NO DOUBT,ABOUT IT,,,,,,,,,,,,,,,
exjs7zwENig,-,,,,,,,,,,,,,,,,,
fvFgpDG9C9A,MORISSETTE AMON,NARIRINIG MO BA,PRE FINALS,REACTION,,,,,,,,,,,,,,
8XKd-l4lZZc,-,,,,,,,,,,,,,,,,,
unoKqoBGW8w,PORK,AFRITADA,,,,,,,,,,,,,,,,
o2gEYFrngw8,CHINA'S SOUTH,CHINA SEA WARNING,,,,,,,,,,,,,,,,
DQr-6vIUF2Q,"20,000 Subscribers!",,,,,,,,,,,,,,,,,
wO27AUykhWo,FOREIGNER CHALLENGE,COOKING,FILIPINO BIBINKA,,,,,,,,,,,,,,,
R92VbLZ4DkI,4 CHAIRS!✓,,,,,,,,,,,,,,,,,
PvA4IHQh4wI,FILIPINO CROWDS = GOOSEBUMPS!,STUNNED!,,,,,,,,,,,,,,,,
XKOs_p60BHs,FILIPINAS THAT EXCEL!,,,,,,,,,,,,,,,,,
oa_vRrJKn0I,CRUSH & DATE,INDONESIANS REACT TO,JOLLIBEE VALENTINE SERIES,,,,,,,,,,,,,,,
jeZXYc2wIJw,ALJAZEERA,,,,,,,,,,,,,,,,,
n2QQE2QgGt4,MANILA BAY,WHITE SAND BEACH?,FAKE OR REAL?,,,,,,,,,,,,,,,
TcY4JovmQ8c,PHILIPPINE INQUIRER,ALJAZEERA,JOHNSON SOUTH REEF (MABINI REEF),28 NOVEMBER 2017,,,,,,,,,,,,,,
FLra5yupzGc,LIVING IN,the Ph,,,,,,,,,,,,,,,,
HmxnQt1Rzu8,BOYBAND PH - UNLI,,,,,,,,,,,,,,,,,
mz--oifhkeI,ASC G137P060216M,,,,,,,,,,,,,,,,,
UMX1U34ISaU,-,,,,,,,,,,,,,,,,,
FuEkr8-riGs,FLYING TO THE MOST FAMOUS BEACH IN THE PHILIPPINES,,,,,,,,,,,,,,,,,
vj3QjntArQw,MUSICAL POOL!,,,,,,,,,,,,,,,,,
AUs6aEaakl4,MY HOUSE,,,,,,,,,,,,,,,,,
BbsXiiJMrBM,LIFE,UNDER,MARCOS:,A FACT,CHECK,,,,,,,,,,,,,
sZPrqIJLFiM,ZACK TABUDLO,Give me your Forever,,,,,,,,,,,,,,,,
ozekIo0O07U,FILIPINO SNACKS,&,10k SUBS!!!,,,,,,,,,,,,,,,
3tBQF8hBf_g,DOCTOR TO,THE RESCUE,,,,,,,,,,,,,,,,
4XvO4D1c7yM,LOS ANGELES,HOME,,,,,,,,,,,,,,,,
HBnq9SVT4jQ,IMPRESSIVE!,,,,,,,,,,,,,,,,,
xbulkAPePeI,PHILIPPINES VLOG 17,MEET AND GREET UNBOXING,& TRYING FILIPINO FOOD,,,,,,,,,,,,,,,
7NdbqsiwFKw,Stone Cold,Morissette Amon on MYX LIVE,Originally popularized by Demi Lovato,,,,,,,,,,,,,,,
KWkeBaFM25M,CSIS,,CENTER FOR STRATEGIC &,INTERNATIONAL STUDIES,,,,,,,,,,,,,,
Jr3t3AUC8H4,FAITHIER GESTION,A LOUER BUREAUX,03 28 07 97 77,,,,,,,,,,,,,,,
-Io9ico0m5c,She only knew him from love letters,,,,,,,,,,,,,,,,,
TrleH-yF9Fs,WE ARE GOING TO,SIARGO FIRST!,2024,,,,,,,,,,,,,,,
Nj_5DcVKTCo,WANT TO,HEAR MORE!,REACTION,,,,,,,,,,,,,,,
tsDc4XhDPRI,Beach,,,,,,,,,,,,,,,,,
dywzVZSEC1o,WINNER,REALLY REALLY,MV Reaction,,,,,,,,,,,,,,,
XjEM2otWtCE,The Best Filipino Musically (Musical.ly) 2016,BEST,M.LV,COMP,SUBSCRIBE,M.LV,COMP,,,,,,,,,,,
ATSDoVfhoBI,Wish™,107.5,,,,,,,,,,,,,,,,
rLlpgXLlHQw,Korean Brothers,react to Official Trailer,"'Hello, Love, Goodbye'",,,,,,,,,,,,,,,
uDGhIX8Z490,EXTREME 2X,SPICY NOODLE,CHALLENGE,,,,,,,,,,,,,,,
A_x6b3rsPKA,CHICKEN LOLLIPOP,,,,,,,,,,,,,,,,,
ON4hjfzb_5s,UNBELIEVABLE,NET WORTH!,,,,,,,,,,,,,,,,
DthnhH46u40,"of expenditures on defense in the world, the",Chinese Philippine army appears lacking.,,,,,,,,,,,,,,,,
vOKHh3QY9HU,-,,,,,,,,,,,,,,,,,
DhHY8EVKL2s,MORISSETTE,Amon,AGAINST ALL,ODDS,REACTION PT. 1,,,,,,,,,,,,,
dmWgkcXnp3s,-,,,,,,,,,,,,,,,,,
-P495ma86r0,-,,,,,,,,,,,,,,,,,
foqOuB6-ods,-,,,,,,,,,,,,,,,,,
wVTlSmOpMkM,LECHON BELLY ROLL,,,,,,,,,,,,,,,,,
qZepgxbipg8,CHICKEN,ASS,,,,,,,,,,,,,,,,
GAiD7atwvvY,MATT BLOYD,JESSICA SANCHEZ,BEAUTY AND THE BEAST,REACTION PT. 2,#THOUGHTS,,,,,,,,,,,,,
hJnugH7PWko,SLAY,,,,,,,,,,,,,,,,,
KZ2JyTeVveo,SHE'S THE,CUTEST!,,,,,,,,,,,,,,,,
_pI3eMzv_PQ,Why,SHOULD,YOU LEARN,FILIPINO?,,,,,,,,,,,,,,
7PWsfY1go2A,London Barrio Fiesta,,,,,,,,,,,,,,,,,
uqr0dyU5Y38,AMAZED!,REACTION,,,,,,,,,,,,,,,,
0qkP7fdD4sk,-,,,,,,,,,,,,,,,,,
hriYBkaBf6s,PHILIPPINES POKES CHINA,IN SOUTH CHINA SEA,,,,,,,,,,,,,,,,
Jl_tJCXHBxw,LOVE IT!,,INDONESIANS REACT TO,,,,,,,,,,,,,,,
PpbUVAS4pVs,OKAY JIMIN!!!!!!!,,,,,,,,,,,,,,,,,
eoVlit2BJo4,AUDITION,KHIM GUMATAY,BRUNO MARS 2.0?,,,,,,,,,,,,,,,
qeZnkJu7Mqc,TAKE ME THERE,RIGHT NOW,,,,,,,,,,,,,,,,
9NUscjF2s6k,BATANGAS,GAGAGAGA!,POLVORON,TASTING?,,,,,,,,,,,,,,
W6ZlExI1Yrw,-,,,,,,,,,,,,,,,,,
B04zftVikas,LENI ROBREDO,FIRST TIME,,,,,,,,,,,,,,,,
deC_kKi3jVE,SIARGAO ISLANDS,WHITE SAND BEACHES,,,,,,,,,,,,,,,,
pUWstObXs80,HAPLOS,FILIPINO COMMERCIAL,,,,,,,,,,,,,,,,
WXG40-JQXTM,101,LST=,,,,,,,,,,,,,,,,
uwtnFTWs4zk,RISING TENSIONS IN THE SOUTH CHINA SEA,U.S. VS. CHINA,,,,,,,,,,,,,,,,
_-UFwswCAmY,CAVE JUMPING!,,,,,,,,,,,,,,,,,
51_-TtQFxgc,WHEN?,,,,,,,,,,,,,,,,,
w36y7BbxIXw,UPEEPZ,KILL IT!!!,WORLD,FINALS,REACTION,,,,,,,,,,,,,
cnuVi-SUuBI,MORISSETTE AMON,RISE UP,MALETIME16,,,,,,,,,,,,,,,
NQcdVjnybD0,HORRIFYING MURDER,VIZCONDE MASSACRE,,,,,,,,,,,,,,,,
XyW_ZrqwfIk,2022 PHILIPPINE ELECTION,Manny Pacquiao to run for president,,,,,,,,,,,,,,,,
Fmokc58ri-o,LEA SALONGA,on my own,Les Misérables,REACTION PT.1,,,,,,,,,,,,,,
xBv2FaiYja4,WASHINGTON,,,,,,,,,,,,,,,,,
zxplORm2L2k,PRO CAROLLING!,,,,,,,,,,,,,,,,,
BMEWBjlmmEo,SHERRI HILL,,,,,,,,,,,,,,,,,
C6VEIWykx0I,tahooo!,,,,,,,,,,,,,,,,,
gIddrWQEUoE,ALJAZEERA,,,,,,,,,,,,,,,,,
P-H1PuDNSFY,LUMPIA,CHOCOLATE,MARSHMALLOW,,,,,,,,,,,,,,,
01KAy1vxr8E,PINOY,HIPHOP,,,,,,,,,,,,,,,,
f41DhVpiv-g,Ginataang Tilapia,,,,,,,,,,,,,,,,,
w6MTPb9ihmQ,YIKES!,,,,,,,,,,,,,,,,,
VPrX23ORDaQ,SOULCHILD,NAUGI,,,,,,,,,,,,,,,,
MXCU15B3TMo,tagalog challenge,,,,,,,,,,,,,,,,,
QkTCmFm22zE,MORE,FILIPINO,SNACKS !,MUKBANG,,,,,,,,,,,,,,
gbH45swTZE8,THAT'S ROUGH!,,,,,,,,,,,,,,,,,
XlrGdKgEbRc,ALJAZEERA,,,,,,,,,,,,,,,,,
GzEDwR-zEr8,Wish,107.5,,,,,,,,,,,,,,,,
KFCD-SAdPUc,SHANIAH LLANE,WILL SHE WIN IGT 2018!?!?,,,,,,,,,,,,,,,,
xjKhHSmalWM,JUNGKOOK's ME,,,,,,,,,,,,,,,,,
XJJMcCVgxrI,THE SHOW,SASSA DAGDAG,,,,,,,,,,,,,,,,
YJoGaT8BBQM,Top 5,,,,,,,,,,,,,,,,,
ncpoU2nmIWI,I WAS,RIGHT!,,,,,,,,,,,,,,,,
_P1SHYsPKxQ,FOREIGNERS TRYING,FILIPINO FOOD,FIRST TIME,EATING,LECHON,IS THIS THE BEST,LECHON IN MANILA?,,,,,,,,,,,
cuONLEO3xws,JEALOUS!,,,,,,,,,,,,,,,,,
deonXoEZX_A,Ice skating!?,,,,,,,,,,,,,,,,,
7tjxU9TqtW8,MIKEY BUSTOS,I WEAR SPEEDOS PARODY,,,,,,,,,,,,,,,,
rqZZTMo0ROQ,JUST,LOVE,,,,,,,,,,,,,,,,
1wXQDBV0nPA,WHERE IS,THE SUN?!,,,,,,,,,,,,,,,,
kq-KPrD_Hl8,Twerk It Like,Miley Filipino Parody,,,,,,,,,,,,,,,,
IKwx0fGn4OE,Max's,ANT,e 1945,Cuisine,ppines,,,,,,,,,,,,,
MxVg2WjDkxk,AZURE URBAN,RESORT RESIDENCES,,,,,,,,,,,,,,,,
6MbZlIOM2aY,TRAVELING TO HIDDEN GEM,SIQUIJOR ISLAND,ON THE ROAD,SIQUIJOR,DAY 6,,,,,,,,,,,,,
osReASGenyU,Happy Easter from Japan!,,,,,,,,,,,,,,,,,
BvBewjMD0vE,PINOY AUDIENCES,,,,,,,,,,,,,,,,,
ToA3YTdKSaA,-,,,,,,,,,,,,,,,,,
G8gvUb0arjw,UNEXPECTED PROBLEM!,NUMEROUS SHORTAGES,NURSE,,,,,,,,,,,,,,,
GjZcP2dt7Lc,Toughlac,,,,,,,,,,,,,,,,,
A2syNVDncMk,DELICIOUS!,VOL 13,VIRAL,,,,,,,,,,,,,,,
rRxccUdkGq4,HOLD ONTO,FILIPINA GIRLS,,,,,,,,,,,,,,,,
pv_sf48CNKA,AMAZING!,,,,,,,,,,,,,,,,,
Vd6iksiczVA,10 TIMES,HEART EVANGELISTA,PROVED SHE'S A,"""CRAZY RICH ASIAN""",OMG! SHE'S CRAZY RICH!,,,,,,,,,,,,,
Wrk8D5YIhp0,SLAYED DESPACITO!,REACTION,,,,,,,,,,,,,,,,
h1GCmRbm-YY,배트라,현지인 설계자 특집 보라카이 라이언 방,우리의 밤은 아름답다! 클럽 투어,KBS WORLD,신나게 즐겼으니,시원하게 한입,,,,,,,,,,,,
8FFY1EsnejA,JUST LOVE,NGAYONG,CHRISTMAS,,,,,,,,,,,,,,,
XH_Eou0mg5M,MONOPOLY,GLOBAL VILLAGE,The World's Most Popular Board Game,The Fast-Dealing Property Trading Game,,,,,,,,,,,,,,
sD_UK3FUGxY,-,,,,,,,,,,,,,,,,,
OhIziE_wil4,PINOY AKO,FILIPINO,Moana parody,REACTION,,,,,,,,,,,,,,
rRwAFsYXP_M,I FELT,PINOY PRIDE!,,,,,,,,,,,,,,,,
x6et_mlkDfk,PHILIPPINES,BEST KEPT,SECRET,,,,,,,,,,,,,,,
YJ3gR4V8qck,Subscribe,,,,,,,,,,,,,,,,,
0SJ_E6VIB28,About,Filling,Stations,,,,,,,,,,,,,,,
rH5wyZIEPaE,WOW!,,,,,,,,,,,,,,,,,
3uSIf529AOg,HEARTBREAKING TRIBUTE,,,,,,,,,,,,,,,,,
rx-PMsrqSwU,SAI,,,,,,,,,,,,,,,,,
AaQKTxGYi2k,-,,,,,,,,,,,,,,,,,
s72kuSgkjrg,Wish,107.5,,,,,,,,,,,,,,,,
pSdkCgaSpY8,SHE THREW UP,,,,,,,,,,,,,,,,,
5VEyq5xGaL4,Trying,More,Filipino,Snacks,,,,,,,,,,,,,,
RVE7CJ5bwcw,NINA JEALOUS!,REACTION,,,,,,,,,,,,,,,,
i6iGPDiH3AA,-,,,,,,,,,,,,,,,,,
M-qroZTvpDk,MARINE SCOUT,SNIPER RIFLE,,,,,,,,,,,,,,,,
PHI0k24Q9Oo,LA MIN,VIA,,,,,,,,,,,,,,,,
8dhNmyLgg20,DANCIN' IN,THE STREETS!,REACTION,,,,,,,,,,,,,,,
-mEmecb91MQ,Subscribe,,,,,,,,,,,,,,,,,
UADrEZACfUU,1ST FILIPINO,FAMOUS IN THE US!,,,,,,,,,,,,,,,,
